CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4809015,Rocky Mountain House,2005,Couple Families Income (Median),$,78300.00000
4809015,Rocky Mountain House,2005,Lone-Parent Income (Median),$,25300.00000
4809015,Rocky Mountain House,2006,All Families Income (Median),$,74000.00000
4809015,Rocky Mountain House,2006,Couple Families Income (Median),$,85100.00000
4809015,Rocky Mountain House,2006,Lone-Parent Income (Median),$,29100.00000
4809015,Rocky Mountain House,2007,All Families Income (Median),$,74710.00000
4809015,Rocky Mountain House,2007,Couple Families Income (Median),$,85830.00000
4809015,Rocky Mountain House,2007,Lone-Parent Income (Median),$,26380.00000
4809015,Rocky Mountain House,2008,All Families Income (Median),$,78920.00000
4809015,Rocky Mountain House,2008,Couple Families Income (Median),$,90310.00000
4809015,Rocky Mountain House,2008,Lone-Parent Income (Median),$,30040.00000
4809015,Rocky Mountain House,2009,All Families Income (Median),$,75080.00000
4809015,Rocky Mountain House,2009,Couple Families Income (Median),$,87120.00000
4809015,Rocky Mountain House,2009,Lone-Parent Income (Median),$,29200.00000
4809015,Rocky Mountain House,2010,All Families Income (Median),$,79990.00000
4809015,Rocky Mountain House,2010,Couple Families Income (Median),$,91040.00000
4809015,Rocky Mountain House,2010,Lone-Parent Income (Median),$,29890.00000
4809015,Rocky Mountain House,2011,All Families Income (Median),$,86920.00000
4809015,Rocky Mountain House,2011,Couple Families Income (Median),$,100140.00000
4809015,Rocky Mountain House,2011,Lone-Parent Income (Median),$,32300.00000
4809015,Rocky Mountain House,2012,All Families Income (Median),$,91190.00000
4809015,Rocky Mountain House,2012,Couple Families Income (Median),$,106510.00000
4809015,Rocky Mountain House,2012,Lone-Parent Income (Median),$,33420.00000
4809015,Rocky Mountain House,2013,All Families Income (Median),$,93710.00000
4809015,Rocky Mountain House,2013,Couple Families Income (Median),$,109560.00000
4809015,Rocky Mountain House,2013,Lone-Parent Income (Median),$,32690.00000
4809015,Rocky Mountain House,2014,All Families Income (Median),$,97360.00000
4809015,Rocky Mountain House,2014,Couple Families Income (Median),$,111890.00000
4809015,Rocky Mountain House,2014,Lone-Parent Income (Median),$,34330.00000
4809015,Rocky Mountain House,2015,All Families Income (Median),$,91820.00000
4809015,Rocky Mountain House,2015,Couple Families Income (Median),$,108220.00000
4809015,Rocky Mountain House,2015,Lone-Parent Income (Median),$,36660.00000
4809015,Rocky Mountain House,2016,All Families Income (Median),$,85010.00000
4809015,Rocky Mountain House,2016,Couple Families Income (Median),$,99370.00000
4809015,Rocky Mountain House,2016,Lone-Parent Income (Median),$,37110.00000
4809015,Rocky Mountain House,2017,All Families Income (Median),$,90850.00000
4809015,Rocky Mountain House,2017,Couple Families Income (Median),$,107800.00000
4809015,Rocky Mountain House,2017,Lone-Parent Income (Median),$,37120.00000
4809015,Rocky Mountain House,2018,All Families Income (Median),$,94130.00000
4809015,Rocky Mountain House,2018,Couple Families Income (Median),$,110250.00000
4809015,Rocky Mountain House,2018,Lone-Parent Income (Median),$,43180.00000
4809015,Rocky Mountain House,2019,All Families Income (Median),$,95170.00000
4809015,Rocky Mountain House,2019,Couple Families Income (Median),$,110920.00000
4809015,Rocky Mountain House,2019,Lone-Parent Income (Median),$,45480.00000
4809015,Rocky Mountain House,2020,All Families Income (Median),$,101000.00000
4809015,Rocky Mountain House,2020,Couple Families Income (Median),$,134000.00000
4809015,Rocky Mountain House,2020,Lone-Parent Income (Median),$,63200.00000
4809806,O'Chiese 203,2020,All Families Income (Median),$,71500.00000
4809806,O'Chiese 203,2020,Couple Families Income (Median),$,106000.00000
4809806,O'Chiese 203,2020,Lone-Parent Income (Median),$,57600.00000
4809809,Sunchild 202,2020,All Families Income (Median),$,72500.00000
4809809,Sunchild 202,2020,Couple Families Income (Median),$,106000.00000
4809809,Sunchild 202,2020,Lone-Parent Income (Median),$,59600.00000
4802029,Vauxhall,2000,All Families Income (Median),$,45800.00000
4802029,Vauxhall,2000,Couple Families Income (Median),$,47300.00000
4802029,Vauxhall,2000,Lone-Parent Income (Median),$,28700.00000
4802029,Vauxhall,2001,All Families Income (Median),$,49600.00000
4802029,Vauxhall,2001,Couple Families Income (Median),$,51700.00000
4802029,Vauxhall,2001,Lone-Parent Income (Median),$,30500.00000
4802029,Vauxhall,2002,All Families Income (Median),$,50300.00000
4802029,Vauxhall,2002,Couple Families Income (Median),$,52800.00000
4802029,Vauxhall,2002,Lone-Parent Income (Median),$,28900.00000
4802029,Vauxhall,2003,All Families Income (Median),$,49400.00000
4802029,Vauxhall,2003,Couple Families Income (Median),$,51700.00000
4802029,Vauxhall,2003,Lone-Parent Income (Median),$,30600.00000
4802029,Vauxhall,2004,All Families Income (Median),$,51500.00000
4802029,Vauxhall,2004,Couple Families Income (Median),$,54500.00000
4802029,Vauxhall,2004,Lone-Parent Income (Median),$,27800.00000
4802029,Vauxhall,2005,All Families Income (Median),$,54600.00000
4802029,Vauxhall,2005,Couple Families Income (Median),$,57800.00000
4802029,Vauxhall,2005,Lone-Parent Income (Median),$,30900.00000
4802029,Vauxhall,2006,All Families Income (Median),$,56800.00000
4802029,Vauxhall,2006,Couple Families Income (Median),$,60300.00000
4802029,Vauxhall,2006,Lone-Parent Income (Median),$,33700.00000
4802029,Vauxhall,2007,All Families Income (Median),$,58390.00000
4802029,Vauxhall,2007,Couple Families Income (Median),$,61660.00000
4802029,Vauxhall,2007,Lone-Parent Income (Median),$,31180.00000
4802029,Vauxhall,2008,All Families Income (Median),$,61030.00000
4802029,Vauxhall,2008,Couple Families Income (Median),$,64300.00000
4802029,Vauxhall,2008,Lone-Parent Income (Median),$,36350.00000
4802029,Vauxhall,2009,All Families Income (Median),$,61280.00000
4802029,Vauxhall,2009,Couple Families Income (Median),$,63230.00000
4802029,Vauxhall,2009,Lone-Parent Income (Median),$,37790.00000
4802029,Vauxhall,2010,All Families Income (Median),$,59130.00000
4802029,Vauxhall,2010,Couple Families Income (Median),$,61080.00000
4802029,Vauxhall,2010,Lone-Parent Income (Median),$,40470.00000
4802029,Vauxhall,2011,All Families Income (Median),$,66620.00000
4802029,Vauxhall,2011,Couple Families Income (Median),$,69150.00000
4802029,Vauxhall,2011,Lone-Parent Income (Median),$,40760.00000
4802029,Vauxhall,2012,All Families Income (Median),$,66440.00000
4802029,Vauxhall,2012,Couple Families Income (Median),$,68990.00000
4802029,Vauxhall,2012,Lone-Parent Income (Median),$,39150.00000
4802029,Vauxhall,2013,All Families Income (Median),$,70600.00000
4802029,Vauxhall,2013,Couple Families Income (Median),$,73810.00000
4802029,Vauxhall,2013,Lone-Parent Income (Median),$,43210.00000
4802029,Vauxhall,2014,All Families Income (Median),$,74330.00000
4802029,Vauxhall,2014,Couple Families Income (Median),$,76500.00000
4802029,Vauxhall,2014,Lone-Parent Income (Median),$,46220.00000
4802029,Vauxhall,2015,All Families Income (Median),$,74370.00000
4802029,Vauxhall,2015,Couple Families Income (Median),$,76260.00000
4802029,Vauxhall,2015,Lone-Parent Income (Median),$,53840.00000
4802029,Vauxhall,2016,All Families Income (Median),$,74530.00000
4802029,Vauxhall,2016,Couple Families Income (Median),$,76820.00000
4802029,Vauxhall,2016,Lone-Parent Income (Median),$,55670.00000
4802029,Vauxhall,2017,All Families Income (Median),$,80640.00000
4802029,Vauxhall,2017,Couple Families Income (Median),$,83030.00000
4802029,Vauxhall,2017,Lone-Parent Income (Median),$,42060.00000
4802029,Vauxhall,2018,All Families Income (Median),$,82120.00000
4802029,Vauxhall,2018,Couple Families Income (Median),$,83670.00000
4802029,Vauxhall,2018,Lone-Parent Income (Median),$,47650.00000
4802029,Vauxhall,2019,All Families Income (Median),$,82020.00000
4802029,Vauxhall,2019,Couple Families Income (Median),$,85050.00000
4802029,Vauxhall,2019,Lone-Parent Income (Median),$,45840.00000
4802029,Vauxhall,2020,All Families Income (Median),$,82000.00000
4802029,Vauxhall,2020,Couple Families Income (Median),$,97000.00000
4802029,Vauxhall,2020,Lone-Parent Income (Median),$,60400.00000
4802031,Newell County,2000,All Families Income (Median),$,40870.12987
4802031,Newell County,2000,Couple Families Income (Median),$,42204.34783
4802031,Newell County,2000,Lone-Parent Income (Median),$,22600.00000
4802031,Newell County,2001,All Families Income (Median),$,46464.47368
4802031,Newell County,2001,Couple Families Income (Median),$,47955.88235
4802031,Newell County,2001,Lone-Parent Income (Median),$,10071.42857
4802031,Newell County,2002,All Families Income (Median),$,47871.05263
4802031,Newell County,2002,Couple Families Income (Median),$,49638.80597
4802031,Newell County,2002,Lone-Parent Income (Median),$,11820.00000
4802031,Newell County,2003,All Families Income (Median),$,49723.37662
4802031,Newell County,2003,Couple Families Income (Median),$,51120.00000
4802031,Newell County,2003,Lone-Parent Income (Median),$,13380.00000
4802031,Newell County,2004,All Families Income (Median),$,53032.43243
4802031,Newell County,2004,Couple Families Income (Median),$,54880.88235
4802031,Newell County,2004,Lone-Parent Income (Median),$,0.00000
4802031,Newell County,2005,All Families Income (Median),$,54665.75342
4802031,Newell County,2005,Couple Families Income (Median),$,56884.84848
4802031,Newell County,2005,Lone-Parent Income (Median),$,0.00000
4802031,Newell County,2006,All Families Income (Median),$,60453.33333
4802031,Newell County,2006,Couple Families Income (Median),$,63172.85714
4802031,Newell County,2006,Lone-Parent Income (Median),$,0.00000
4802031,Newell County,2007,All Families Income (Median),$,62730.54054
4802031,Newell County,2007,Couple Families Income (Median),$,64456.37681
4802031,Newell County,2007,Lone-Parent Income (Median),$,30625.00000
4802031,Newell County,2008,All Families Income (Median),$,67921.23288
4802031,Newell County,2008,Couple Families Income (Median),$,69983.67647
4802031,Newell County,2008,Lone-Parent Income (Median),$,32220.00000
4802031,Newell County,2009,All Families Income (Median),$,63795.00000
4802031,Newell County,2009,Couple Families Income (Median),$,65032.83582
4802031,Newell County,2009,Lone-Parent Income (Median),$,38070.00000
4802031,Newell County,2010,All Families Income (Median),$,69236.72566
4802031,Newell County,2010,Couple Families Income (Median),$,70772.85047
4802031,Newell County,2010,Lone-Parent Income (Median),$,32850.00000
4802031,Newell County,2011,All Families Income (Median),$,76772.04255
4802031,Newell County,2011,Couple Families Income (Median),$,79519.06542
4802031,Newell County,2011,Lone-Parent Income (Median),$,36230.00000
4802031,Newell County,2012,All Families Income (Median),$,83684.68085
4802031,Newell County,2012,Couple Families Income (Median),$,85714.42396
4802031,Newell County,2012,Lone-Parent Income (Median),$,42260.00000
4802031,Newell County,2013,All Families Income (Median),$,84505.18987
4802031,Newell County,2013,Couple Families Income (Median),$,88201.23288
4802031,Newell County,2013,Lone-Parent Income (Median),$,43190.00000
4802031,Newell County,2014,All Families Income (Median),$,88234.81928
4802031,Newell County,2014,Couple Families Income (Median),$,91767.40260
4802031,Newell County,2014,Lone-Parent Income (Median),$,43690.00000
4802031,Newell County,2015,All Families Income (Median),$,85675.60976
4802031,Newell County,2015,Couple Families Income (Median),$,87901.03896
4802031,Newell County,2015,Lone-Parent Income (Median),$,44650.00000
4802031,Newell County,2016,All Families Income (Median),$,80962.17573
4802031,Newell County,2016,Couple Families Income (Median),$,83338.51351
4802031,Newell County,2016,Lone-Parent Income (Median),$,62000.00000
4802031,Newell County,2017,All Families Income (Median),$,88963.85593
4802031,Newell County,2017,Couple Families Income (Median),$,91144.16290
4802031,Newell County,2017,Lone-Parent Income (Median),$,55980.00000
4802031,Newell County,2018,All Families Income (Median),$,92066.31356
4802031,Newell County,2018,Couple Families Income (Median),$,93965.02326
4802031,Newell County,2018,Lone-Parent Income (Median),$,65860.00000
4802031,Newell County,2019,All Families Income (Median),$,92286.90987
4802031,Newell County,2019,Couple Families Income (Median),$,96475.62791
4802031,Newell County,2019,Lone-Parent Income (Median),$,76770.00000
4802031,Newell County,2020,All Families Income (Median),$,103000.00000
4802031,Newell County,2020,Couple Families Income (Median),$,121000.00000
4802031,Newell County,2020,Lone-Parent Income (Median),$,65500.00000
4802034,Brooks,2000,All Families Income (Median),$,58600.00000
4802034,Brooks,2000,Couple Families Income (Median),$,62600.00000
4802034,Brooks,2000,Lone-Parent Income (Median),$,25000.00000
4802034,Brooks,2001,All Families Income (Median),$,62100.00000
4802034,Brooks,2001,Couple Families Income (Median),$,66800.00000
4802034,Brooks,2001,Lone-Parent Income (Median),$,28400.00000
4802034,Brooks,2002,All Families Income (Median),$,63400.00000
4802034,Brooks,2002,Couple Families Income (Median),$,67400.00000
4802034,Brooks,2002,Lone-Parent Income (Median),$,30900.00000
4802034,Brooks,2003,All Families Income (Median),$,65000.00000
4802034,Brooks,2003,Couple Families Income (Median),$,69600.00000
4802034,Brooks,2003,Lone-Parent Income (Median),$,28700.00000
4802034,Brooks,2004,All Families Income (Median),$,68200.00000
4802034,Brooks,2004,Couple Families Income (Median),$,73700.00000
4802034,Brooks,2004,Lone-Parent Income (Median),$,30500.00000
4802034,Brooks,2005,All Families Income (Median),$,69400.00000
4802034,Brooks,2005,Couple Families Income (Median),$,74900.00000
4802034,Brooks,2005,Lone-Parent Income (Median),$,30000.00000
4802034,Brooks,2006,All Families Income (Median),$,75700.00000
4802034,Brooks,2006,Couple Families Income (Median),$,81600.00000
4802034,Brooks,2006,Lone-Parent Income (Median),$,34700.00000
4802034,Brooks,2007,All Families Income (Median),$,75100.00000
4802034,Brooks,2007,Couple Families Income (Median),$,81610.00000
4802034,Brooks,2007,Lone-Parent Income (Median),$,33640.00000
4802034,Brooks,2008,All Families Income (Median),$,74450.00000
4802034,Brooks,2008,Couple Families Income (Median),$,80780.00000
4802034,Brooks,2008,Lone-Parent Income (Median),$,35450.00000
4802034,Brooks,2009,All Families Income (Median),$,67210.00000
4802034,Brooks,2009,Couple Families Income (Median),$,72910.00000
4802034,Brooks,2009,Lone-Parent Income (Median),$,36050.00000
